ITTER107;Territorio;TIPO_DATO7;Indicatori;Correzione;TIPO_ALLOGGIO2;Tipologia di esercizio;ISO;Paese di residenza dei clienti;TIME;Seleziona periodo;Value
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-01;gen-19;3742
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-02;feb-19;4102
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-03;mar-19;5220
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-04;apr-19;12274
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-05;mag-19;17499
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-06;giu-19;55248
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-07;lug-19;61362
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-08;ago-19;77023
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-09;set-19;42948
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-10;ott-19;11672
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-11;nov-19;5008
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-12;dic-19;4930
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020;2020;190542
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-01;gen-20;4450
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-02;feb-20;5043
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-03;mar-20;1038
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-04;apr-20;49
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-05;mag-20;648
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-06;giu-20;12598
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-07;lug-20;47615
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-08;ago-20;74370
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-09;set-20;32884
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-10;ott-20;7797
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-11;nov-20;2445
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-12;dic-20;1605
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021;2021;261588
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-01;gen-21;1166
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-02;feb-21;3109
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-03;mar-21;3105
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-04;apr-21;1086
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-05;mag-21;6808
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-06;giu-21;40882
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-07;lug-21;64141
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-08;ago-21;77007
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-09;set-21;42881
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-10;ott-21;13015
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-11;nov-21;4737
IT111;Sud Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-12;dic-21;3651
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017;2017;148463
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-01;gen-17;440
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-02;feb-17;429
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-03;mar-17;568
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-04;apr-17;5738
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-05;mag-17;10065
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-06;giu-17;26505
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-07;lug-17;31740
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-08;ago-17;36469
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-09;set-17;25917
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-10;ott-17;9171
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-11;nov-17;625
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-12;dic-17;796
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018;2018;153853
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-01;gen-18;524
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-02;feb-18;406
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-03;mar-18;1326
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-04;apr-18;5648
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-05;mag-18;14470
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-06;giu-18;26619
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-07;lug-18;32115
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-08;ago-18;36513
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-09;set-18;27408
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-10;ott-18;7505
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-11;nov-18;608
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-12;dic-18;711
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019;2019;159906
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-01;gen-19;503
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-02;feb-19;571
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-03;mar-19;891
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-04;apr-19;6005
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-05;mag-19;12200
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-06;giu-19;28837
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-07;lug-19;33663
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-08;ago-19;38886
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-09;set-19;27720
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-10;ott-19;9008
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-11;nov-19;738
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2019-12;dic-19;884
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020;2020;91439
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-01;gen-20;728
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-02;feb-20;719
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-03;mar-20;233
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-04;apr-20;46
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-05;mag-20;322
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-06;giu-20;5538
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-07;lug-20;22365
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-08;ago-20;34728
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-09;set-20;19673
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-10;ott-20;6266
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-11;nov-20;505
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2020-12;dic-20;316
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021;2021;126644
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-01;gen-21;280
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-02;feb-21;591
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-03;mar-21;760
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-04;apr-21;343
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-05;mag-21;2788
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-06;giu-21;15177
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-07;lug-21;30483
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-08;ago-21;36222
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-09;set-21;26277
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-10;ott-21;11758
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-11;nov-21;1003
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2021-12;dic-21;962
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017;2017;391558
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-01;gen-17;1066
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-02;feb-17;1037
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-03;mar-17;1085
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-04;apr-17;6806
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-05;mag-17;6802
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-06;giu-17;48591
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-07;lug-17;105778
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-08;ago-17;168663
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-09;set-17;43038
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-10;ott-17;5084
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-11;nov-17;1784
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-12;dic-17;1824
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018;2018;393490
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-01;gen-18;1192
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-02;feb-18;1168
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-03;mar-18;1706
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-04;apr-18;5744
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-05;mag-18;6151
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-06;giu-18;53373
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-07;lug-18;110356
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-08;ago-18;162766
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-09;set-18;43732
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-10;ott-18;4545
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-11;nov-18;1217
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-12;dic-18;1540
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019;2019;415927
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-01;gen-19;1401
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-02;feb-19;1326
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-03;mar-19;1503
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-04;apr-19;5808
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-05;mag-19;7355
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-06;giu-19;52860
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-07;lug-19;119299
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-08;ago-19;170836
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-09;set-19;46947
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-10;ott-19;5526
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-11;nov-19;1388
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-12;dic-19;1678
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020;2020;302219
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-01;gen-20;1574
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-02;feb-20;1626
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-03;mar-20;1068
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-04;apr-20;612
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-05;mag-20;1426
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-06;giu-20;13775
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-07;lug-20;82844
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-08;ago-20;146028
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-09;set-20;45114
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-10;ott-20;5631
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-11;nov-20;1449
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-12;dic-20;1072
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021;2021;354069
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-01;gen-21;1276
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-02;feb-21;1360
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-03;mar-21;1845
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-04;apr-21;1300
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-05;mag-21;3632
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-06;giu-21;31801
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-07;lug-21;102393
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-08;ago-21;152243
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-09;set-21;46126
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-10;ott-21;7710
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-11;nov-21;2289
IT111;Sud Sardegna;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-12;dic-21;2094
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017;2017;75425
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-01;gen-17;400
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-02;feb-17;384
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-03;mar-17;436
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-04;apr-17;3157
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-05;mag-17;2601
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-06;giu-17;12347
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-07;lug-17;18426
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-08;ago-17;25503
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-09;set-17;9188
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-10;ott-17;1771
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-11;nov-17;481
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2017-12;dic-17;731
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018;2018;77046
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-01;gen-18;452
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-02;feb-18;364
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-03;mar-18;966
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-04;apr-18;2851
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-05;mag-18;2612
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-06;giu-18;13462
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-07;lug-18;18832
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-08;ago-18;24874
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-09;set-18;10061
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-10;ott-18;1424
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-11;nov-18;495
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-12;dic-18;653
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019;2019;83790
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-01;gen-19;436
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-02;feb-19;498
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-03;mar-19;685
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-04;apr-19;2944
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-05;mag-19;3262
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-06;giu-19;13756
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-07;lug-19;20298
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-08;ago-19;27887
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-09;set-19;10738
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-10;ott-19;1928
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-11;nov-19;588
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-12;dic-19;770
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020;2020;65330
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-01;gen-20;584
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-02;feb-20;624
IT111;Sud Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-03;mar-20;191
